0.0784	585.209	493.182	0
0.0785	585.327	493.174	0
0.0786	585.445	493.167	0
0.0787	585.563	493.16	0
0.0788	585.681	493.152	0
0.0789	585.799	493.145	0
0.079	585.917	493.138	0
0.0791	586.035	493.13	0
0.0792	586.153	493.123	0
0.0793	586.271	493.116	0
0.0794	586.389	493.108	0
0.0795	586.507	493.101	0
0.0796	586.625	493.094	0
0.0797	586.743	493.086	0
0.0798	586.862	493.079	0
0.0799	586.98	493.072	0
0.08	587.098	493.065	0
0.0801	587.216	493.057	0
0.0802	587.335	493.05	0
0.0803	587.453	493.043	0
0.0804	587.571	493.035	0
0.0805	587.69	493.028	0
0.0806	587.808	493.021	0
0.0807	587.926	493.014	0
0.0808	588.045	493.006	0
0.0809	588.163	492.999	0
0.081	588.282	492.992	0
0.0811	588.4	492.985	0
0.0812	588.519	492.977	0
0.0813	588.637	492.97	0
0.0814	588.756	492.963	0
0.0815	588.874	492.956	0
0.0816	588.993	492.948	0
0.0817	589.112	492.941	0
0.0818	589.23	492.934	0
0.0819	589.349	492.927	0
0.082	589.468	492.92	0
0.0821	589.586	492.912	0
0.0822	589.705	492.905	0
0.0823	589.824	492.898	0
0.0824	589.943	492.891	0
0.0825	590.062	492.884	0
0.0826	590.181	492.876	0
0.0827	590.299	492.869	0
0.0828	590.418	492.862	0
0.0829	590.537	492.855	0
0.083	590.656	492.848	0
0.0831	590.775	492.84	0
0.0832	590.894	492.833	0
0.0833	591.013	492.826	0
0.0834	591.132	492.819	0
0.0835	591.251	492.812	0
0.0836	591.371	492.805	0
0.0837	591.49	492.798	0
0.0838	591.609	492.79	0
0.0839	591.728	492.783	0
0.084	591.847	492.776	0
0.0841	591.966	492.769	0
0.0842	592.086	492.762	0
0.0843	592.205	492.755	0
0.0844	592.324	492.748	0
0.0845	592.444	492.74	0
0.0846	592.563	492.733	0
0.0847	592.682	492.726	0
0.0848	592.802	492.719	0
0.0849	592.921	492.712	0
0.085	593.041	492.705	0
0.0851	593.16	492.698	0
0.0852	593.28	492.691	0
0.0853	593.399	492.684	0
0.0854	593.519	492.676	0
0.0855	593.638	492.669	0
0.0856	593.758	492.662	0
0.0857	593.878	492.655	0
0.0858	593.997	492.648	0
0.0859	594.117	492.641	0
0.086	594.237	492.634	0
0.0861	594.356	492.627	0
0.0862	594.476	492.62	0
0.0863	594.596	492.613	0
0.0864	594.716	492.606	0
0.0865	594.836	492.599	0
0.0866	594.955	492.592	0
0.0867	595.075	492.585	0
0.0868	595.195	492.578	0
0.0869	595.315	492.571	0
0.087	595.435	492.564	0
0.0871	595.555	492.556	0
0.0872	595.675	492.549	0
0.0873	595.795	492.542	0
0.0874	595.915	492.535	0
0.0875	596.035	492.528	0
0.0876	596.155	492.521	0
0.0877	596.276	492.514	0
0.0878	596.396	492.507	0
0.0879	596.516	492.5	0
0.088	596.636	492.493	0
0.0881	596.756	492.486	0
0.0882	596.877	492.479	0
0.0883	596.997	492.472	0
0.0884	597.117	492.465	0
0.0885	597.238	492.458	0
0.0886	597.358	492.451	0
0.0887	597.478	492.445	0
0.0888	597.599	492.438	0
0.0889	597.719	492.431	0
0.089	597.84	492.424	0
0.0891	597.96	492.417	0
0.0892	598.081	492.41	0
0.0893	598.201	492.403	0
0.0894	598.322	492.396	0
0.0895	598.442	492.389	0
0.0896	598.563	492.382	0
0.0897	598.684	492.375	0
0.0898	598.804	492.368	0
0.0899	598.925	492.361	0
0.09	599.046	492.354	0
0.0901	599.166	492.347	0
0.0902	599.287	492.34	0
0.0903	599.408	492.333	0
0.0904	599.529	492.327	0
0.0905	599.65	492.32	0
0.0906	599.77	492.313	0
0.0907	599.891	492.306	0
0.0908	600.012	492.299	0
0.0909	600.133	492.292	0
0.091	600.254	492.285	0
0.0911	600.375	492.278	0
0.0912	600.496	492.271	0
0.0913	600.617	492.265	0
0.0914	600.738	492.258	0
0.0915	600.859	492.251	0
0.0916	600.98	492.244	0
0.0917	601.102	492.237	0
0.0918	601.223	492.23	0
0.0919	601.344	492.223	0
0.092	601.465	492.217	0
0.0921	601.586	492.21	0
0.0922	601.708	492.203	0
0.0923	601.829	492.196	0
0.0924	601.95	492.189	0
0.0925	602.072	492.182	0
0.0926	602.193	492.176	0
0.0927	602.314	492.169	0
0.0928	602.436	492.162	0
0.0929	602.557	492.155	0
0.093	602.679	492.148	0
0.0931	602.8	492.141	0
0.0932	602.922	492.135	0
0.0933	603.043	492.128	0
0.0934	603.165	492.121	0
0.0935	603.286	492.114	0
0.0936	603.408	492.107	0
0.0937	603.53	492.101	0
0.0938	603.651	492.094	0
